Time,output
1330,4257.98
1331,4239.42
1332,4231.06
1333,4222.91
1334,4214.8
1335,4205.45
1336,4194.95
1337,4184.11
1338,4181.48
1339,4178.64
1340,4232.53
1341,4221.42
1342,4228.91
1343,4228.4
1344,4230.07
1345,4225.29
1346,4212.65
1347,4211.12
1348,4206.8
1349,4202.02
1350,4197.51
1351,4195.51
1352,4185.4
1353,4192.13
1354,4173.51
1355,4167.45
1356,4148.88
1357,4139.55
1358,4143.58
1359,4124.97
1400,4113.46
1401,4108.18
1402,4105.19
1403,4104.77
1404,4101.94
1405,4095.38
1406,4086.83
1407,4079.8
1408,4072.57
1409,4058.19
1410,4072.4
1411,4040.5
1412,4030.31
1413,4017.93
1414,4007.96
1415,3996.1
1416,3993.89
1417,3964.57
1418,3946.29
1419,3941.69
1420,3936.63
1421,3926.52
1422,3932.61
1423,3914.66
1424,3903.32
1425,3887.05
1426,3877.62
1427,3866.04
1428,3857.96
1429,3839.17
1430,3830.06
1431,3816.65
1432,3810.73
1433,3807.83
1434,3806.77
1435,3781.44
1436,3769.25
1437,3755.8
1438,3744.25
1439,3732.19
1440,3720.47
1441,3700.97
1442,3695.06
1443,3682.65
1444,3668.07
1445,3657.08
1446,3648.64
1447,3636.71
1448,3622.78
1449,3613.85
1450,3598.58
1451,3598.3
1452,3573.51
1453,3556.81
1454,3545.47
1455,3534.92
1456,3511.57
1457,3497.71
1458,3487.32
1459,3473.19
1500,3462.01
1501,3447.96
1502,3430.08
1503,3424.07
1504,3403
1505,3370.26
1506,3324.69
1507,3297.19
1508,3263.17
1509,3165.57
1510,3147.04
1511,3124.08
1512,3148.73
1513,3149.02
1514,3153.8
1515,3137.6
1516,3151.23
1517,3130.83
1518,3123.4
1519,3127.64
1520,3150.81
1521,3082.55
1522,3050.74
1523,3059
1524,3044.01
1525,3148.4
1526,3143.96
1527,3137.38
1528,3125.16
1529,3063.75
1530,2994.89
1531,3027.13
1532,3022.02
1533,3008.84
1534,3005.45
1535,2984.04
1536,2966.65
1537,2950.87
1538,2937.08
1539,2925.93
1540,2900.17
1541,2878.5
1542,2860.35
1543,2838.37
1544,2823.24
1545,2801.83
1546,2791.51
1547,2787.08
1548,2770.15
1549,2757.32
1550,2744.18
1551,2727.41
1552,2713.98
1553,2701.67
1554,2690.19
1555,2668.32
1556,2650.35
1557,2624.05
1558,2602.22
1559,2584.26
1600,2570.52
1601,2550.69
1602,2531.2
1603,2513.96
1604,2499.71
1605,2485.01
1606,2474.56
1607,2465.04
1608,2436.86
1609,2405.05
1610,2375.97
1611,2345.8
1612,2324.83
1613,2321.49
1614,2310.95
1615,2304.24
1616,2288.23
1617,2277.6
1618,2260.21
1619,2248.57
1620,2224.01
1621,2201.82
1622,2187.32
1623,2167.56
1624,2145.52
1625,2127.93
1626,2110.1
1627,2092.14
1628,2068.62
1629,2055.04
1630,2034.44
1631,2003.44
1632,1984.78
1633,1964.4
1634,1943.73
1635,1925.68
1636,1908.18
1637,1888.01
1638,1866.36
1639,1848.98
1640,1829.33
1641,1816.24
1642,1799.01
1643,1781.41
1644,1763.73
1645,1747.68
1646,1726.09
1647,1705.38
1648,1682.69
1649,1658
1650,1634.59
1651,1614.2
1652,1592.97
1653,1570.73
1654,1549.64
1655,1529.59
1656,1512.88
1657,1493.3
1658,1477.53
1659,1468.35
1700,1453.48
1701,1436.45
1702,1414.29
1703,1383.92
1704,1361.79
1705,1340.64
1706,1315.81
1707,1289.4
1708,1256.87
1709,1222.42
1710,1187.59
1711,1173.68
1712,1155.28
1713,1147.82
1714,1125.99
1715,1102.04
1716,1073.39
1717,1051.01
1718,1027.9
1719,1013.02
1720,996.98
1721,976.53
1722,941.69
1723,913.01
1724,883.18
1725,863.89
1726,834.38
1727,819.13
1728,803.12
1729,782.45
1730,760.25
1731,746.36
1732,723.73
1733,700.93
1734,685.35
1735,644.81
1736,618.49
1737,591.63
1738,574.51
1739,561.46
1740,540.45
1741,520.1
1742,501.21
1743,482.59
1744,463.47
1745,451.27
1746,436.95
1747,426.15
1748,411.69
1749,397.43
1750,383.57
1751,367.77
1752,351.81
1753,335.26
1754,315.69
1755,310.54
1756,299.76
1757,289.39
1758,279.7
1759,266.15
1800,253.14
1801,239.71
1802,218.93
1803,202.09
1804,192.89
1805,180.84
1806,167.03
1807,154.61
1808,143.41
1809,126.28
1810,115
1811,106.54
1812,98.85
1813,84.28
1814,74.24
1815,62.53
1816,54.55
1817,46.34
1818,39.84
1819,35.06
1820,30.94
1821,27.26
1822,24.76
1823,22.77
1824,19.22
1825,15.96
1826,9.42
1827,7.08
1828,1.41
1829,1.11
1830,0.98
1831,0.97
1832,0.92
1833,0.94
1834,0.88
1835,0.12
1836,0.1
1837,0.09
1838,0.09
1839,0.09
1840,0.09
1841,0.09
1842,0.1
1843,0.09
1844,0.1
1845,0.09
1846,0.09
1847,0.08
1848,0.09
1849,0.09
1850,0.15
1851,0.15
1852,0.15
1853,0.18
1854,0.17
1855,0.19
1856,0.17
1857,0.2
1858,0.23
1859,0.34
1900,0.24
1300,4231.21
1301,4234.93
1302,4236.18
1303,4239.45
1304,4220.5
1305,4209.48
1306,4206.2
1307,4198.98
1308,4189.85
1309,4183.68
1310,4180.51
1311,4164.76
1312,4157.8
1313,4164.17
1314,4152.21
1315,4132.12
1316,4106.55
1317,4127.55
1318,4123.48
1319,4121.2
1320,4107.26
1321,4085.3
1322,4070.51
1323,4066.57
1324,3853.06
1325,4038.07
1326,4040.1
1327,4008.47
1328,3995.28
1329,4019.23
1330,4013.87
1331,4001.88
1332,3995.47
1333,4011.03
1334,3991.93
1335,4003.9
1336,3990.18
1337,3989.92
1338,3968.51
1339,3962.81
1340,3954.83
1341,3950.27
1342,3951.82
1343,3947.08
1344,3935.89
1345,3947.98
1346,3923
1347,3896.85
1348,3897.43
1349,3898.19
1350,3892.46
1351,3899.94
1352,3898.78
1353,3883.13
1354,3877.33
1355,3863.66
1356,3872.36
1357,3872.42
1358,3864.62
1359,3860.01
1400,3840.3
1401,3834.47
1402,3827.27
1403,3802.98
1404,3790.04
1405,3788.76
1406,3782.74
1407,3762.98
1408,3747.35
1409,3743.97
1410,3724.27
1411,3681.91
1412,3718.52
1413,3721.1
1414,3720.02
1415,3708.38
1416,3709.37
1417,3717
1418,3698.59
1419,3696.12
1420,3697.84
1421,3688.65
1422,3677.83
1423,3654.42
1424,3663.5
1425,3643.69
1426,3650.26
1427,3639.92
1428,3624.42
1429,3602.29
1430,3572.52
1431,3556.34
1432,3539.08
1433,3533.32
1434,3528.82
1435,3511.15
1436,3496.29
1437,3489.91
1438,3473.21
1439,3465.68
1440,3454.09
1441,3452.8
1442,3437.22
1443,3416.85
1444,3430.32
1445,3409.47
1446,3407.75
1447,3402.53
1448,3391
1449,3383.38
1450,3374.65
1451,3362.62
1452,3338.93
1453,3318.06
1454,3312.84
1455,3302.24
1456,3300.4
1457,3285.48
1458,3255.42
1459,3241.53
1500,3239.57
1501,3231.05
1502,3209.26
1503,3196.95
1504,3187.96
1505,3179.34
1506,3164.74
1507,3148.69
1508,3136.43
1509,3124.14
1510,3117.58
1511,3108.97
1512,3104.26
1513,3085.94
1514,3074.9
1515,3070.11
1516,3066.52
1517,3045.24
1518,3040.65
1519,3035.96
1520,3032.55
1521,3023.22
1522,3004.7
1523,3001.42
1524,2974.58
1525,2953.57
1526,2929.63
1527,2909.05
1528,2886.03
1529,2870.84
1530,2844.81
1531,2826.8
1532,2813.5
1533,2802.61
1534,2792.18
1535,2786.97
1536,2772.25
1537,2759.68
1538,2746.25
1539,2737.88
1540,2723.98
1541,2719.57
1542,2706.25
1543,2685.5
1544,2671.66
1545,2651.35
1546,2649.72
1547,2632.04
1548,2616
1549,2128.33
1550,2505.19
1551,2546.71
1552,2445.78
1553,2525.28
1554,2399.81
1555,1709.13
1556,1875.58
1557,2468.91
1558,2499.1
1559,2484.46
1600,2465.24
1601,2440.28
1602,2416.61
1603,2394.78
1604,2384.55
1605,2368.22
1606,2350.61
1607,2334.2
1608,2313.57
1609,2291.66
1610,2276.09
1611,2256.07
1612,2244.25
1613,2232.32
1614,2203.06
1615,2150.98
1616,2087.04
1617,2037.04
1618,2013.71
1619,1984.11
1620,1946.14
1621,1928.99
1622,1905.2
1623,1867.73
1624,1816.57
1625,1769.01
1626,1609.8
1627,1302.87
1628,1095.31
1629,1080.22
1630,977.9
1631,1271.67
1632,1558.49
1633,1614.69
1634,1581.12
1635,1550.87
1636,1536.74
1637,1506.28
1638,1471.38
1639,1443.92
1640,1441.3
1641,1434.09
1642,1421.97
1643,1415.3
1644,1412.26
1645,1404.17
1646,1392.13
1647,1353.83
1648,1305.92
1649,1271.28
1650,1242.96
1651,1219.46
1652,1196.2
1653,1179.16
1654,1130.12
1655,1095.29
1656,1073.69
1657,1059.49
1658,1051.98
1659,1047.03
1700,1028.84
1701,1023.6
1702,1013.77
1703,1009.52
1704,1003.19
1705,992.37
1706,983.2
1707,972.3
1708,957.33
1709,937.13
1710,910.67
1711,883.46
1712,859.83
1713,834.24
1714,819.57
1715,798.39
1716,773.37
1717,749.52
1718,729.57
1719,711.23
1720,696.13
1721,683.45
1722,670
1723,656.55
1724,643.38
1725,627.75
1726,614.93
1727,602.99
1728,590.31
1729,572.56
1730,555.14
1731,534.67
1732,517.06
1733,498.11
1734,481.73
1735,462.56
1736,447.87
1737,433.03
1738,416.21
1739,402.09
1740,387.35
1741,372.55
1742,359.15
1743,347.79
1744,335.36
1745,324.75
1746,313.33
1747,298.24
1748,285.54
1749,272.86
1750,263.7
1751,255.29
1752,244.72
1753,234.8
1754,222.15
1755,210.84
1756,198.14
1757,188.2
1758,178.63
1759,168.07
1800,157.41
1801,149.54
1802,141.74
1803,135.92
1804,130.91
1805,125.41
1806,117.84
1807,110.16
1808,100.35
1809,89.03
1810,77.94
1811,74.45
1812,69.07
1813,64.12
1814,58.31
1815,53.79
1816,47.95
1817,41.64
1818,36.23
1819,27.14
1820,20.55
1821,19.76
1822,14.22
1823,11.68
1824,0.63
1825,0.45
1826,0.31
1827,0.24
1828,0.18
1829,0.16
1830,0.16
1831,0.1
1832,0.09
1833,0.08
1834,0.09
1835,0.1
1836,0.09
1837,0.09
1838,0.1
1839,0.1
1840,0.1
1841,0.1
1842,0.09
1843,0.09
1844,0.09
1845,0.09
1846,0.1
1847,0.09
1848,0.09
1849,0.09
1850,0.1
1851,0.09
1852,0.15
1853,0.16
1854,0.15
1855,0.2
1856,0.18
1857,0.18
1858,0.21
1859,0.22
1900,0.21
1300,3437.11
1301,3498.52
1302,3642.95
1303,3770.02
1304,3790.74
1305,3847.42
1306,3978.54
1307,4138.74
1308,3990.28
1309,3858.39
1310,3619.02
1311,3512.25
1312,3496.13
1313,3530.1
1314,3570.29
1315,3651.73
1316,3821.33
1317,3822.45
1318,3966.93
1319,4081.54
1320,4029.13
1321,4143.54
1322,4167.17
1323,4296.72
1324,4270.11
1325,4110.13
1326,4020.09
1327,3863.69
1328,3896.51
1329,3766.45
1330,3806.16
1331,3939.72
1332,4039.22
1333,4069.22
1334,4132.63
1335,4164.43
1336,4144.8
1337,3629.16
1338,3385.11
1339,3816.14
1340,3904.25
1341,3851.3
1342,3542.48
1343,3581.87
1344,3608.97
1345,3546.02
1346,3417.05
1347,3474.24
1348,3708.6
1349,3685.84
1350,3741.06
1351,3595.48
1352,3405.57
1353,3250.54
1354,3311.33
1355,3190
1356,3485.92
1357,3683.12
1358,3701.06
1359,3930.53
1400,4027.58
1401,4040.32
1402,3971.64
1403,3943.28
1404,3918.04
1405,3858.96
1406,3622.66
1407,3764.4
1408,3800.75
1409,3876.6
1410,3947.71
1411,3922.25
1412,3904.31
1413,3853.73
1414,3805.28
1415,3823.11
1416,3828.12
1417,3836.43
1418,3843.32
1419,3836.46
1420,3832.5
1421,3818.35
1422,3786.72
1423,3730.47
1424,3662.87
1425,3626.28
1426,3674.92
1427,3669.23
1428,3648.04
1429,3623.86
1430,3547.13
1431,3589.17
1432,3586.39
1433,3613.74
1434,3549.27
1435,3536.08
1436,3545.7
1437,3565.56
1438,3580.48
1439,3574.03
1440,3557.75
1441,3542.61
1442,3513.17
1443,3473.56
1444,3381.77
1445,3404.4
1446,3368.9
1447,3376.48
1448,3389.17
1449,3390.97
1450,3378.08
1451,3422.6
1452,3413.49
1453,3375.24
1454,3359.96
1455,3346.34
1456,3312.66
1457,3296.05
1458,3255.74
1459,3271.06
1500,3245.11
1501,3215.17
1502,3200.2
1503,3186.23
1504,3206.36
1505,3183.97
1506,3165
1507,3158.99
1508,3149.47
1509,3142.66
1510,3127.95
1511,3104.96
1512,3077.17
1513,3057.48
1514,3034.99
1515,3008.6
1516,2990.4
1517,2974.43
1518,2959.45
1519,2936.71
1520,2927.78
1521,2917.35
1522,2901.26
1523,2878.93
1524,2873.9
1525,2851.93
1526,2852.06
1527,2845.39
1528,2824.25
1529,2801.74
1530,2794.43
1531,2776.07
1532,2764.15
1533,2738.5
1534,2723.67
1535,2698.14
1536,2684.06
1537,2669.2
1538,2647.68
1539,2632.23
1540,2627.4
1541,2596.59
1542,2583.95
1543,2572.31
1544,2556.65
1545,2540.61
1546,2517.81
1547,2498.96
1548,2468.97
1549,2451.35
1550,2427.01
1551,2420.33
1552,2403.02
1553,2398.95
1554,2386.42
1555,2358.96
1556,2354.64
1557,2332.59
1558,2307.59
1559,2293.15
1600,2259.19
1601,2228.64
1602,2224.01
1603,2200.81
1604,2190.17
1605,2175.41
1606,2160.05
1607,2130.13
1608,2110.12
1609,2095.99
1610,2058.17
1611,2009.65
1612,1955.46
1613,1944.46
1614,1989.54
1615,1982.66
1616,1973.3
1617,1962.63
1618,1943.32
1619,1921.58
1620,1897.96
1621,1887.48
1622,1857.34
1623,1823.36
1624,1798.05
1625,1772.86
1626,1758.79
1627,1747.98
1628,1724.14
1629,1696.26
1630,1680.38
1631,1661.38
1632,1640.74
1633,1623.71
1634,1598.76
1635,1575.63
1636,1557.97
1637,1534.42
1638,1512.1
1639,1496.38
1640,1476
1641,1456.31
1642,1439.39
1643,1430
1644,1410.53
1645,1395.64
1646,1385.05
1647,1365.42
1648,1356.78
1649,1339.24
1650,1321.18
1651,1298.23
1652,1279.87
1653,1262.6
1654,1236.74
1655,1226.51
1656,1201.2
1657,1189.03
1658,1186.77
1659,1175.2
1700,1167.28
1701,1144.69
1702,1127.01
1703,1107.44
1704,1085.6
1705,1071.91
1706,1059.83
1707,1017.11
1708,986.38
1709,972.87
1710,956.33
1711,945.39
1712,933.37
1713,916.07
1714,905.98
1715,894.07
1716,888.15
1717,878.41
1718,865.7
1719,851.13
1720,838.25
1721,819.96
1722,800.72
1723,773.37
1724,747.47
1725,721.91
1726,689.69
1727,670.7
1728,656.38
1729,644.26
1730,627.1
1731,609.19
1732,585.34
1733,565.95
1734,551.68
1735,535.77
1736,518.91
1737,502.82
1738,481.31
1739,454.35
1740,423.11
1741,397.06
1742,368.85
1743,346.23
1744,325
1745,310.17
1746,297.67
1747,286.44
1748,274.11
1749,263.61
1750,251.64
1751,241.64
1752,229.79
1753,216.68
1754,203.15
1755,190.99
1756,179.35
1757,170.28
1758,162.19
1759,148.65
1800,141.11
1801,134.37
1802,127.81
1803,121.98
1804,116.2
1805,109.44
1806,102.52
1807,97.22
1808,91.31
1809,82.94
1810,74.2
1811,67.82
1812,63.01
1813,59.38
1814,54.72
1815,49.83
1816,44.58
1817,41.37
1818,36.14
1819,21.2
1820,12.78
1821,6.23
1822,0.67
1823,0.68
1824,0.67
1825,0.43
1826,0.41
1827,0.33
1828,0.3
1829,0.31
1830,0.29
1831,0.24
1832,0.24
1833,0.25
1834,0.25
1835,0.1
1836,0.1
1837,0.1
1838,0.1
1839,0.11
1840,0.1
1841,0.1
1842,0.1
1843,0.1
1844,0.1
1845,0.09
1846,0.09
1847,0.1
1848,0.12
1849,0.15
1850,0.16
1851,0.17
1852,0.18
1853,0.18
1854,0.19
1855,0.2
1856,0.25
1857,0.19
1858,0.21
1859,0.21
1900,0.2
1300,3403.83
1301,2952.88
1302,2195.49
1303,2043.77
1304,2274.26
1305,2482.14
1306,2694.55
1307,2750.96
1308,2902.74
1309,3081.91
1310,3541.43
1311,3909.45
1312,4025.6
1313,3637.75
1314,3333.74
1315,3412.98
1316,3785.6
1317,3045.82
1318,2587.5
1319,2247.38
1320,2712.77
1321,3389.55
1322,3792.45
1323,3786.64
1324,3660.26
1325,3451.71
1326,3249.39
1327,3240.49
1328,3045.1
1329,2653.52
1330,2007.96
1331,1760.45
1332,1764.32
1333,2001.35
1334,2492.65
1335,3411.89
1336,3989.53
1337,4042.68
1338,4075.93
1339,3808.17
1340,3664.13
1341,3686.48
1342,3563.21
1343,3481.48
1344,3286.89
1345,3316.9
1346,3059.18
1347,3266.86
1348,3356.76
1349,3299.91
1350,3368.87
1351,3345.16
1352,3309.78
1353,3340.09
1354,3486.72
1355,3664.07
1356,3768.83
1357,3639.1
1358,3652.86
1359,3207.71
1400,3415.74
1401,2925.69
1402,2602.09
1403,2109.14
1404,1930.47
1405,2197.77
1406,2315.39
1407,2376.42
1408,2228.73
1409,2756.75
1410,3191.99
1411,3503.61
1412,3137.73
1413,2724.42
1414,2995.72
1415,3460.99
1416,3705.04
1417,3910.81
1418,3708.59
1419,3303.26
1420,2803.24
1421,2338.04
1422,2356.16
1423,3156.32
1424,3657.31
1425,3713.06
1426,3763.65
1427,3611.47
1428,3319.43
1429,3361.21
1430,3506.02
1431,3585.46
1432,3628.34
1433,3653.65
1434,3581.61
1435,3606.31
1436,3594.77
1437,3601.04
1438,3250.12
1439,2913.66
1440,2644.06
1441,2907.25
1442,2898.33
1443,3042.27
1444,3140.13
1445,3088.19
1446,3106.31
1447,3223.46
1448,3399.57
1449,3279.77
1450,2760.09
1451,2322.86
1452,2718.86
1453,2953.57
1454,3126.74
1455,3058.9
1456,3194.71
1457,3196.93
1458,2925.08
1459,2859.7
1500,2813.83
1501,3000.56
1502,2966.91
1503,3060.75
1504,3022.56
1505,2957.16
1506,3038.01
1507,3056.32
1508,3023.45
1509,3033.1
1510,3031.22
1511,3014.26
1512,3014.52
1513,2995.59
1514,2935.94
1515,2866.7
1516,2718.1
1517,2709.95
1518,2634.36
1519,2725.48
1520,2810.95
1521,2842.13
1522,2708.98
1523,2309.15
1524,1996.29
1525,1906.05
1526,2022.69
1527,2372.07
1528,2655.13
1529,2737.94
1530,2755.4
1531,2714.52
1532,2622.12
1533,2525.84
1534,2626.21
1535,2619.56
1536,2325.76
1537,2355.45
1538,2470.11
1539,2133.92
1540,1768.92
1541,1903.53
1542,2202.21
1543,2464.86
1544,2515.93
1545,2496.85
1546,2504.4
1547,2496.88
1548,2471.18
1549,2465.73
1550,2363.8
1551,2421.75
1552,2309.1
1553,2236.9
1554,2117.58
1555,2011.37
1556,1983.82
1557,1960.36
1558,1991.97
1559,2086.16
1600,2199.35
1601,2191.91
1602,2165.35
1603,2118.62
1604,2158.9
1605,2169.93
1606,2168.91
1607,2138.58
1608,2116.65
1609,2082.58
1610,1992.79
1611,1988.19
1612,1979.65
1613,1943.81
1614,1821.44
1615,1758.02
1616,1659.18
1617,1728.28
1618,1699.57
1619,1674.33
1620,1700.11
1621,1676.92
1622,1591.71
1623,1469.67
1624,1495.95
1625,1567.38
1626,1670.6
1627,1738.98
1628,1754.7
1629,1750.75
1630,1788
1631,1726.24
1632,1666.09
1633,1605.09
1634,1558.14
1635,1398.38
1636,1218.76
1637,1003.06
1638,1014.06
1639,1296.31
1640,1458.88
1641,1509.07
1642,1441.03
1643,1358.39
1644,1398.55
1645,1377.91
1646,1114.73
1647,863.94
1648,826.44
1649,847.14
1650,1098.14
1651,1310.84
1652,1290
1653,1240.69
1654,1204.11
1655,1146.86
1656,1130.88
1657,1167.46
1658,1151.14
1659,1127.13
1700,1105.81
1701,1098.96
1702,1073.78
1703,1044.16
1704,988.57
1705,959.24
1706,948.96
1707,920
1708,897.15
1709,900.43
1710,918.15
1711,937.2
1712,904.07
1713,881.21
1714,859.43
1715,849.01
1716,838.5
1717,802.92
1718,752.66
1719,728.84
1720,728.25
1721,716.76
1722,714.05
1723,712.69
1724,708.02
1725,682.7
1726,654.09
1727,618.04
1728,583.25
1729,557.02
1730,531.96
1731,511.32
1732,486.83
1733,469.57
1734,455.68
1735,444.92
1736,440.02
1737,439.34
1738,433.07
1739,422.17
1740,411.62
1741,399.3
1742,384.73
1743,371.28
1744,360.48
1745,350.33
1746,342.77
1747,336.73
1748,329.22
1749,319.91
1750,309.42
1751,297.4
1752,287.68
1753,274.14
1754,263
1755,253.96
1756,245.55
1757,235.46
1758,226.42
1759,217.31
1800,206.57
1801,196.43
1802,187
1803,177.52
1804,168.75
1805,159.99
1806,150.56
1807,142.63
1808,134.61
1809,125.82
1810,118.17
1811,110.59
1812,103.09
1813,94.73
1814,87.81
1815,81.22
1816,75.08
1817,67.88
1818,61.88
1819,56.3
1820,41.4
1821,37.24
1822,22.42
1823,8.12
1824,6.25
1825,4.75
1826,3.62
1827,2.54
1828,1.24
1829,1.02
1830,0.59
1831,0.36
1832,0.2
1833,0.28
1834,0.21
1835,0.18
1836,0.17
1837,0.13
1838,0.14
1839,0.13
1840,0.14
1841,0.14
1842,0.14
1843,0.14
1844,0.14
1845,0.14
1846,0.13
1847,0.14
1848,0.09
1849,0.09
1850,0.09
1851,0.09
1852,0.09
1853,0.15
1854,0.15
1855,0.16
1856,0.18
1857,0.18
1858,0.19
1859,0.2
1900,0.21
1300,4270.94
1301,4267.84
1302,4256.16
1303,4263.5
1304,4240.81
1305,4250.01
1306,4254.11
1307,4233.9
1308,4249.98
1309,4240.61
1310,4232.16
1311,4226.55
1312,4226.76
1313,4220.69
1314,4213.44
1315,4203.92
1316,4194.82
1317,4180.58
1318,4163.35
1319,4159.53
1320,4149.42
1321,4133.91
1322,4129.33
1323,4123.29
1324,4129.21
1325,4119.05
1326,4106.52
1327,4100.52
1328,4098.69
1329,4092
1330,4085.54
1331,4071.71
1332,4059.87
1333,4048.53
1334,4039.51
1335,4032.14
1336,4030.82
1337,4005.61
1338,4013.57
1339,4007.76
1340,4001.89
1341,3995.58
1342,3983.14
1343,3984.67
1344,3977.97
1345,3976.95
1346,3963.06
1347,3951.69
1348,3941.41
1349,3934.23
1350,3937.5
1351,3927.07
1352,3920.78
1353,3928.5
1354,3920.63
1355,3911.06
1356,3907.58
1357,3883.91
1358,3867.39
1359,3863.99
1400,3858.45
1401,3862.13
1402,3861.6
1403,3850.75
1404,3838.81
1405,3822.73
1406,3799.2
1407,3806.47
1408,3800.41
1409,3780.04
1410,3769.19
1411,3761.96
1412,3769.57
1413,3768.32
1414,3765.86
1415,3761.39
1416,3751.01
1417,3726.74
1418,3713.56
1419,3701.61
1420,3692.84
1421,3702.12
1422,3707.24
1423,3693.84
1424,3685.7
1425,3666.57
1426,3649.99
1427,3642.44
1428,3631.05
1429,3619.15
1430,3615.01
1431,3611.38
1432,3605.15
1433,3588.11
1434,3567.71
1435,3551.04
1436,3536.91
1437,3525.09
1438,3520.1
1439,3496.27
1440,3489.44
1441,3479.46
1442,3467
1443,3458.98
1444,3453.2
1445,3436.1
1446,3425.1
1447,3424.25
1448,3406.72
1449,3396.34
1450,3381.29
1451,3360.93
1452,3338.87
1453,3318.62
1454,3305.12
1455,3304.55
1456,3293.17
1457,3271.87
1458,3265.84
1459,3247.94
1500,3236.12
1501,3227.34
1502,3216.34
1503,3210.93
1504,3201.76
1505,3188.4
1506,3165.4
1507,3146.4
1508,3119.52
1509,3111.93
1510,3098.58
1511,3090.5
1512,3079.48
1513,3067.5
1514,3049.82
1515,3027.98
1516,3013.93
1517,2999.56
1518,2992.56
